index,State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,ALE,Min_ALE,Max_ALE,US_ALE,All_Death,Min_All_Death,Max_All_Death,US_All_Death,CI_Min_All_Death,CI_Max_All_Death,Health_Status,Min_Health_Status,Max_Health_Status,US_Health_Status,CI_Min_Health_Status,CI_Max_Health_Status,Unhealthy_Days,Min_Unhealthy_Days,Max_Unhealthy_Days,US_Unhealthy_Days,CI_Min_Unhealthy_Days,CI_Max_Unhealthy_Days
1583,29,207,Stoddard,Missouri,MO,49,75.2,73.9,77.6,76.5,960.9,802.3,1046.3,898.6,916.9,1005.0,22.2,14.1,27.1,17.1,17.1,27.3,7.1,5.4,8.4,6,5.7,8.4
1584,29,209,Stone,Missouri,MO,30,76.7,74.8,78.2,76.5,812.1,784.6,1000.0,898.6,769.5,854.7,20.9,12.3,26.0,17.1,14.2,27.6,7.3,4.5,7.3,6,5.3,9.4
1585,29,211,Sullivan,Missouri,MO,61,76.7,75.2,77.8,76.5,939.7,790.9,973.6,898.6,878.6,1000.9,-1111.1,13.3,26.2,17.1,-1111.1,-1111.1,8.9,4.9,8.0,6,6.0,11.8
1586,29,213,Taney,Missouri,MO,30,76.7,74.8,78.2,76.5,903.3,784.6,1000.0,898.6,864.7,942.0,17.4,12.3,26.0,17.1,12.0,22.8,6.4,4.5,7.3,6,4.9,7.9
1587,29,215,Texas,Missouri,MO,75,74.9,72.1,76.4,76.5,912.8,908.9,1153.6,898.6,877.8,947.7,30.7,18.5,33.0,17.1,23.2,38.1,9.2,4.2,9.4,6,7.2,11.3
1588,29,217,Vernon,Missouri,MO,43,75.3,74.8,77.6,76.5,977.2,823.7,1017.6,898.6,938.0,1016.4,20.3,14.8,31.2,17.1,12.0,28.5,8.2,4.8,8.4,6,5.6,10.9
1589,29,219,Warren,Missouri,MO,38,75.9,75.9,80.1,76.5,881.2,715.5,932.9,898.6,842.8,919.5,12.3,7.6,21.3,17.1,5.1,19.6,6.0,3.9,6.4,6,3.8,8.2
1590,29,221,Washington,Missouri,MO,68,73.4,72.5,74.7,76.5,1093.9,1014.6,1216.2,898.6,1048.1,1139.8,31.6,18.5,33.0,17.1,23.3,39.9,9.0,5.0,9.3,6,6.8,11.1
1591,29,223,Wayne,Missouri,MO,70,74.9,73.3,77.0,76.5,1009.5,914.4,1058.1,898.6,961.3,1057.7,28.7,17.6,32.4,17.1,19.7,37.7,8.7,5.0,9.0,6,6.2,11.1
1592,29,225,Webster,Missouri,MO,33,76.5,74.0,77.3,76.5,898.2,836.7,1050.9,898.6,849.9,946.5,14.5,13.4,24.7,17.1,8.6,20.4,6.5,5.2,7.3,6,4.6,8.4
1593,29,227,Worth,Missouri,MO,70,77.0,73.3,77.0,76.5,887.8,914.4,1058.1,898.6,790.7,984.9,-1111.1,17.6,32.4,17.1,-1111.1,-1111.1,4.0,5.0,9.0,6,2.1,5.9
1594,29,229,Wright,Missouri,MO,76,75.2,72.2,75.5,76.5,992.4,992.4,1133.0,898.6,950.5,1034.4,24.1,17.4,31.8,17.1,16.3,31.9,6.7,5.3,8.8,6,4.7,8.6
1595,29,510,St. Louis City,Missouri,MO,5,70.8,73.5,77.8,76.5,1114.9,792.0,1030.7,898.6,1095.1,1134.8,18.8,13.2,21.1,17.1,15.9,21.7,6.6,5.3,7.0,6,5.8,7.5
1596,30,1,Beaverhead,Montana,MT,83,77.7,75.3,78.2,76.5,827.7,714.9,1192.1,898.6,770.3,885.1,11.8,6.0,36.6,17.1,8.2,15.4,5.7,4.6,9.3,6,4.2,7.1
1597,30,3,Big Horn,Montana,MT,86,72.8,66.6,77.8,76.5,1119.6,804.8,1128.9,898.6,1050.4,1188.9,17.2,11.1,36.0,17.1,14.0,20.5,5.8,3.9,9.9,6,4.9,6.7
1598,30,5,Blaine,Montana,MT,86,76.8,66.6,77.8,76.5,970.7,804.8,1128.9,898.6,897.0,1044.3,17.4,11.1,36.0,17.1,14.1,20.8,5.9,3.9,9.9,6,4.9,6.8
1599,30,7,Broadwater,Montana,MT,85,77.7,75.2,78.4,76.5,825.4,704.3,993.5,898.6,745.3,905.5,24.5,8.5,24.5,17.1,16.5,32.5,6.6,3.1,7.8,6,4.6,8.6
1600,30,9,Carbon,Montana,MT,84,79.3,75.9,78.8,76.5,778.7,702.9,929.2,898.6,728.0,829.4,10.3,9.7,19.1,17.1,6.1,14.5,3.4,3.1,6.4,6,2.4,4.4
1601,30,11,Carter,Montana,MT,84,77.5,75.9,78.8,76.5,833.5,702.9,929.2,898.6,701.1,966.0,-1111.1,9.7,19.1,17.1,-1111.1,-1111.1,-1111.1,3.1,6.4,6,-1111.1,-1111.1
1602,30,13,Cascade,Montana,MT,19,76.9,74.9,79.3,76.5,848.0,742.3,1003.6,898.6,820.9,875.0,14.2,9.6,24.2,17.1,12.1,16.3,5.8,4.9,7.5,6,5.1,6.5
1603,30,15,Chouteau,Montana,MT,82,76.8,75.4,78.3,76.5,771.4,722.4,903.3,898.6,708.9,833.8,16.9,7.4,22.8,17.1,10.8,22.9,4.9,2.7,6.3,6,3.4,6.3
1604,30,17,Custer,Montana,MT,84,77.5,75.9,78.8,76.5,944.4,702.9,929.2,898.6,895.4,993.4,14.1,9.7,19.1,17.1,10.4,17.8,4.8,3.1,6.4,6,3.7,5.9
1605,30,19,Daniels,Montana,MT,81,75.8,76.6,78.4,76.5,809.2,698.5,924.8,898.6,711.7,906.7,14.4,10.3,22.2,17.1,6.3,22.6,5.0,3.3,7.3,6,2.5,7.5
1606,30,21,Dawson,Montana,MT,84,77.5,75.9,78.8,76.5,775.9,702.9,929.2,898.6,726.0,825.9,17.0,9.7,19.1,17.1,12.2,21.8,5.6,3.1,6.4,6,4.2,6.9
1607,30,23,Deer Lodge,Montana,MT,70,77.8,73.3,77.0,76.5,997.0,914.4,1058.1,898.6,941.9,1052.0,18.0,17.6,32.4,17.1,13.7,22.2,7.5,5.0,9.0,6,6.1,8.9
1608,30,25,Fallon,Montana,MT,82,77.5,75.4,78.3,76.5,800.9,722.4,903.3,898.6,710.2,891.6,20.4,7.4,22.8,17.1,12.1,28.7,3.2,2.7,6.3,6,1.7,4.7
1609,30,27,Fergus,Montana,MT,84,76.4,75.9,78.8,76.5,874.6,702.9,929.2,898.6,830.7,918.4,13.2,9.7,19.1,17.1,9.8,16.5,5.0,3.1,6.4,6,4.0,6.0
1610,30,29,Flathead,Montana,MT,23,77.3,73.7,77.3,76.5,870.0,855.1,1103.9,898.6,840.9,899.1,12.9,13.7,24.0,17.1,11.0,14.7,5.7,4.8,7.7,6,5.0,6.3
1611,30,31,Gallatin,Montana,MT,19,79.3,74.9,79.3,76.5,712.5,742.3,1003.6,898.6,679.6,745.4,8.1,9.6,24.2,17.1,6.4,9.8,4.0,4.9,7.5,6,3.4,4.5
1612,30,33,Garfield,Montana,MT,82,75.8,75.4,78.3,76.5,813.5,722.4,903.3,898.6,682.9,944.0,-1111.1,7.4,22.8,17.1,-1111.1,-1111.1,-1111.1,2.7,6.3,6,-1111.1,-1111.1
1613,30,35,Glacier,Montana,MT,86,74.4,66.6,77.8,76.5,1092.0,804.8,1128.9,898.6,1027.4,1156.6,18.2,11.1,36.0,17.1,15.5,20.9,6.6,3.9,9.9,6,5.7,7.4
1614,30,37,Golden Valley,Montana,MT,87,76.4,75.4,77.5,76.5,698.4,745.0,995.9,898.6,549.3,875.5,-1111.1,9.9,33.3,17.1,-1111.1,-1111.1,-1111.1,2.7,10.2,6,-1111.1,-1111.1
1615,30,39,Granite,Montana,MT,87,77.8,75.4,77.5,76.5,917.5,745.0,995.9,898.6,814.3,1020.7,17.4,9.9,33.3,17.1,10.3,24.6,6.7,2.7,10.2,6,3.9,9.6
1616,30,41,Hill,Montana,MT,86,76.9,66.6,77.8,76.5,886.4,804.8,1128.9,898.6,841.5,931.4,14.6,11.1,36.0,17.1,12.7,16.6,5.0,3.9,9.9,6,4.5,5.6
1617,30,43,Jefferson,Montana,MT,78,77.7,75.7,80.8,76.5,965.2,565.5,1036.9,898.6,895.4,1035.0,10.3,4.0,21.2,17.1,6.9,13.8,4.8,3.2,7.5,6,3.7,5.9
1618,30,45,Judith Basin,Montana,MT,84,76.9,75.9,78.8,76.5,695.2,702.9,929.2,898.6,599.7,790.7,15.5,9.7,19.1,17.1,7.1,23.9,6.5,3.1,6.4,6,4.0,9.0
1619,30,47,Lake,Montana,MT,36,75.6,71.6,75.4,76.5,861.2,922.9,1158.2,898.6,813.8,908.5,14.6,19.2,27.7,17.1,12.9,16.3,5.6,5.6,8.2,6,5.1,6.1
1620,30,49,Lewis and Clark,Montana,MT,19,77.7,74.9,79.3,76.5,854.1,742.3,1003.6,898.6,819.3,888.8,12.1,9.6,24.2,17.1,9.8,14.4,5.7,4.9,7.5,6,4.9,6.4
1621,30,51,Liberty,Montana,MT,82,76.9,75.4,78.3,76.5,672.1,722.4,903.3,898.6,579.7,764.4,10.0,7.4,22.8,17.1,2.8,17.1,5.6,2.7,6.3,6,2.9,8.3
1622,30,53,Lincoln,Montana,MT,83,76.1,75.3,78.2,76.5,924.6,714.9,1192.1,898.6,881.9,967.3,21.4,6.0,36.6,17.1,18.0,24.8,6.7,4.6,9.3,6,5.6,7.7
1623,30,55,McCone,Montana,MT,85,75.8,75.2,78.4,76.5,749.6,704.3,993.5,898.6,636.6,862.7,-1111.1,8.5,24.5,17.1,-1111.1,-1111.1,-1111.1,3.1,7.8,6,-1111.1,-1111.1
1624,30,57,Madison,Montana,MT,84,77.7,75.9,78.8,76.5,845.6,702.9,929.2,898.6,782.8,908.5,10.2,9.7,19.1,17.1,6.5,13.9,4.2,3.1,6.4,6,2.7,5.8
1625,30,59,Meagher,Montana,MT,87,76.4,75.4,77.5,76.5,990.6,745.0,995.9,898.6,859.6,1121.6,18.3,9.9,33.3,17.1,9.4,27.3,5.3,2.7,10.2,6,3.0,7.6
1626,30,61,Mineral,Montana,MT,86,76.1,66.6,77.8,76.5,1024.0,804.8,1128.9,898.6,915.2,1132.7,17.7,11.1,36.0,17.1,11.0,24.4,8.1,3.9,9.9,6,5.7,10.4
1627,30,63,Missoula,Montana,MT,22,78.3,73.9,77.9,76.5,791.9,854.3,1059.4,898.6,764.8,818.9,9.0,9.0,22.6,17.1,7.5,10.4,5.2,5.0,8.0,6,4.7,5.7
1628,30,65,Musselshell,Montana,MT,87,76.4,75.4,77.5,76.5,977.2,745.0,995.9,898.6,898.0,1056.4,13.5,9.9,33.3,17.1,8.2,18.8,4.5,2.7,10.2,6,3.1,6.0
1629,30,67,Park,Montana,MT,84,79.3,75.9,78.8,76.5,813.9,702.9,929.2,898.6,772.6,855.3,12.4,9.7,19.1,17.1,9.5,15.4,5.4,3.1,6.4,6,4.4,6.4
1630,30,69,Petroleum,Montana,MT,83,75.8,75.3,78.2,76.5,604.7,714.9,1192.1,898.6,397.8,881.0,-1111.1,6.0,36.6,17.1,-1111.1,-1111.1,-1111.1,4.6,9.3,6,-1111.1,-1111.1
1631,30,71,Phillips,Montana,MT,85,76.8,75.2,78.4,76.5,875.8,704.3,993.5,898.6,801.1,950.5,16.2,8.5,24.5,17.1,10.6,21.8,4.7,3.1,7.8,6,3.3,6.2
1632,30,73,Pondera,Montana,MT,88,74.4,74.8,78.4,76.5,915.0,759.5,1056.9,898.6,848.3,981.7,17.2,11.5,32.4,17.1,12.1,22.2,5.4,3.8,10.3,6,4.0,6.8
1633,30,75,Powder River,Montana,MT,84,77.5,75.9,78.8,76.5,883.8,702.9,929.2,898.6,764.1,1003.6,-1111.1,9.7,19.1,17.1,-1111.1,-1111.1,-1111.1,3.1,6.4,6,-1111.1,-1111.1
1634,30,77,Powell,Montana,MT,86,77.8,66.6,77.8,76.5,887.7,804.8,1128.9,898.6,821.4,954.0,15.6,11.1,36.0,17.1,10.4,20.8,6.4,3.9,9.9,6,4.6,8.2
1635,30,79,Prairie,Montana,MT,84,77.5,75.9,78.8,76.5,707.6,702.9,929.2,898.6,595.2,820.1,-1111.1,9.7,19.1,17.1,-1111.1,-1111.1,-1111.1,3.1,6.4,6,-1111.1,-1111.1
1636,30,81,Ravalli,Montana,MT,49,77.8,73.9,77.6,76.5,761.5,802.3,1046.3,898.6,724.8,798.2,12.8,14.1,27.1,17.1,10.2,15.4,5.9,5.4,8.4,6,4.9,6.8
1637,30,83,Richland,Montana,MT,83,77.5,75.3,78.2,76.5,899.6,714.9,1192.1,898.6,844.3,955.0,13.3,6.0,36.6,17.1,9.6,17.0,5.0,4.6,9.3,6,3.9,6.2
1638,30,85,Roosevelt,Montana,MT,86,75.8,66.6,77.8,76.5,1072.2,804.8,1128.9,898.6,1007.1,1137.2,19.5,11.1,36.0,17.1,16.3,22.7,6.5,3.9,9.9,6,5.5,7.5
1639,30,87,Rosebud,Montana,MT,86,72.8,66.6,77.8,76.5,1065.0,804.8,1128.9,898.6,986.8,1143.2,14.6,11.1,36.0,17.1,11.8,17.4,5.5,3.9,9.9,6,4.6,6.4
1640,30,89,Sanders,Montana,MT,88,76.1,74.8,78.4,76.5,865.1,759.5,1056.9,898.6,812.4,917.9,14.2,11.5,32.4,17.1,10.9,17.6,5.7,3.8,10.3,6,4.6,6.8
1641,30,91,Sheridan,Montana,MT,81,75.8,76.6,78.4,76.5,812.0,698.5,924.8,898.6,744.2,879.8,13.6,10.3,22.2,17.1,8.1,19.2,5.1,3.3,7.3,6,3.3,6.9
1642,30,93,Silver Bow,Montana,MT,49,75.4,73.9,77.6,76.5,974.7,802.3,1046.3,898.6,932.9,1016.5,16.6,14.1,27.1,17.1,13.2,20.0,5.7,5.4,8.4,6,4.7,6.7
1643,30,95,Stillwater,Montana,MT,81,79.3,76.6,78.4,76.5,791.4,698.5,924.8,898.6,733.0,849.8,12.5,10.3,22.2,17.1,8.5,16.5,4.2,3.3,7.3,6,3.1,5.2
1644,30,97,Sweet Grass,Montana,MT,81,79.3,76.6,78.4,76.5,731.5,698.5,924.8,898.6,655.5,807.5,11.1,10.3,22.2,17.1,5.9,16.3,5.0,3.3,7.3,6,3.2,6.8
1645,30,99,Teton,Montana,MT,85,74.4,75.2,78.4,76.5,831.5,704.3,993.5,898.6,769.9,893.2,14.3,8.5,24.5,17.1,9.6,18.9,4.6,3.1,7.8,6,3.4,5.8
1646,30,101,Toole,Montana,MT,85,76.9,75.2,78.4,76.5,872.8,704.3,993.5,898.6,799.4,946.1,12.7,8.5,24.5,17.1,7.7,17.8,4.9,3.1,7.8,6,3.3,6.5
1647,30,103,Treasure,Montana,MT,85,72.8,75.2,78.4,76.5,642.3,704.3,993.5,898.6,501.2,810.9,-1111.1,8.5,24.5,17.1,-1111.1,-1111.1,-1111.1,3.1,7.8,6,-1111.1,-1111.1
1648,30,105,Valley,Montana,MT,84,76.8,75.9,78.8,76.5,911.0,702.9,929.2,898.6,852.5,969.5,13.2,9.7,19.1,17.1,9.1,17.3,4.1,3.1,6.4,6,3.0,5.3
1649,30,107,Wheatland,Montana,MT,87,76.4,75.4,77.5,76.5,809.2,745.0,995.9,898.6,709.4,908.9,12.7,9.9,33.3,17.1,5.2,20.3,4.5,2.7,10.2,6,2.1,7.0
1650,30,109,Wibaux,Montana,MT,87,77.5,75.4,77.5,76.5,1026.1,745.0,995.9,898.6,862.9,1189.3,-1111.1,9.9,33.3,17.1,-1111.1,-1111.1,-1111.1,2.7,10.2,6,-1111.1,-1111.1
1651,30,111,Yellowstone,Montana,MT,14,77.9,75.1,79.0,76.5,811.5,752.4,977.6,898.6,784.7,838.3,12.6,11.6,20.6,17.1,11.1,14.1,5.7,5.3,7.3,6,5.2,6.2
1652,31,1,Adams,Nebraska,NE,26,78.2,76.0,79.0,76.5,721.9,734.7,941.3,898.6,684.6,759.3,14.7,11.2,21.7,17.1,11.8,17.6,4.7,4.6,7.4,6,3.9,5.5
1653,31,3,Antelope,Nebraska,NE,40,78.7,76.1,78.9,76.5,712.3,726.1,934.1,898.6,662.9,761.8,16.4,9.0,21.7,17.1,10.3,22.4,5.8,4.0,6.8,6,4.0,7.6
1654,31,5,Arthur,Nebraska,NE,81,78.4,76.6,78.4,76.5,818.9,698.5,924.8,898.6,583.9,1117.0,-1111.1,10.3,22.2,17.1,-1111.1,-1111.1,-1111.1,3.3,7.3,6,-1111.1,-1111.1
1655,31,7,Banner,Nebraska,NE,80,76.4,75.8,80.8,76.5,775.9,611.2,988.8,898.6,555.3,1055.0,-1111.1,6.4,23.1,17.1,-1111.1,-1111.1,-1111.1,3.4,7.4,6,-1111.1,-1111.1
1656,31,9,Blaine,Nebraska,NE,82,78.3,75.4,78.3,76.5,778.5,722.4,903.3,898.6,583.6,1017.7,-1111.1,7.4,22.8,17.1,-1111.1,-1111.1,-1111.1,2.7,6.3,6,-1111.1,-1111.1
1657,31,11,Boone,Nebraska,NE,40,78.7,76.1,78.9,76.5,689.2,726.1,934.1,898.6,636.1,742.3,12.6,9.0,21.7,17.1,7.1,18.2,4.2,4.0,6.8,6,2.1,6.3
1658,31,13,Box Butte,Nebraska,NE,39,78.3,74.3,78.1,76.5,871.9,801.0,1014.9,898.6,823.3,920.4,14.9,10.9,26.6,17.1,9.5,20.3,3.9,4.2,8.6,6,3.0,4.9
1659,31,15,Boyd,Nebraska,NE,81,79.5,76.6,78.4,76.5,749.4,698.5,924.8,898.6,664.9,833.8,16.9,10.3,22.2,17.1,7.8,26.0,3.6,3.3,7.3,6,1.6,5.6
1660,31,17,Brown,Nebraska,NE,84,79.5,75.9,78.8,76.5,710.8,702.9,929.2,898.6,642.7,779.0,17.5,9.7,19.1,17.1,8.6,26.4,4.5,3.1,6.4,6,1.9,7.2
1661,31,19,Buffalo,Nebraska,NE,28,79.4,74.9,79.4,76.5,772.5,722.0,1002.4,898.6,734.5,810.4,10.1,10.1,24.6,17.1,8.0,12.2,4.3,4.2,7.8,6,3.7,4.9
1662,31,21,Burt,Nebraska,NE,40,77.4,76.1,78.9,76.5,888.1,726.1,934.1,898.6,834.1,942.2,15.0,9.0,21.7,17.1,9.5,20.5,5.0,4.0,6.8,6,3.4,6.7
1663,31,23,Butler,Nebraska,NE,56,78.9,76.7,80.3,76.5,852.0,709.5,861.9,898.6,799.6,904.4,16.0,6.9,18.9,17.1,10.2,21.8,6.5,3.8,5.8,6,4.6,8.5
1664,31,25,Cass,Nebraska,NE,38,78.5,75.9,80.1,76.5,857.9,715.5,932.9,898.6,820.8,895.1,12.7,7.6,21.3,17.1,9.3,16.0,5.6,3.9,6.4,6,4.5,6.8
1665,31,27,Cedar,Nebraska,NE,56,79.0,76.7,80.3,76.5,739.2,709.5,861.9,898.6,694.2,784.2,10.2,6.9,18.9,17.1,3.6,16.9,3.8,3.8,5.8,6,1.7,5.9
1666,31,29,Chase,Nebraska,NE,82,77.5,75.4,78.3,76.5,833.3,722.4,903.3,898.6,761.2,905.4,14.8,7.4,22.8,17.1,8.4,21.3,5.1,2.7,6.3,6,2.8,7.3
1667,31,31,Cherry,Nebraska,NE,85,78.4,75.2,78.4,76.5,775.4,704.3,993.5,898.6,714.2,836.6,11.8,8.5,24.5,17.1,7.2,16.4,4.6,3.1,7.8,6,2.7,6.4
1668,31,33,Cheyenne,Nebraska,NE,56,76.4,76.7,80.3,76.5,894.2,709.5,861.9,898.6,841.9,946.4,19.7,6.9,18.9,17.1,14.1,25.3,6.3,3.8,5.8,6,4.8,7.8
1669,31,35,Clay,Nebraska,NE,56,77.8,76.7,80.3,76.5,861.9,709.5,861.9,898.6,802.6,921.1,12.1,6.9,18.9,17.1,7.2,16.9,3.5,3.8,5.8,6,2.1,4.8
1670,31,37,Colfax,Nebraska,NE,57,80.1,77.1,79.4,76.5,706.8,738.0,907.2,898.6,662.7,750.9,13.0,8.4,23.0,17.1,8.2,17.7,4.1,3.7,6.6,6,2.7,5.5
1671,31,39,Cuming,Nebraska,NE,56,80.1,76.7,80.3,76.5,714.0,709.5,861.9,898.6,671.5,756.6,11.4,6.9,18.9,17.1,7.4,15.4,3.9,3.8,5.8,6,2.6,5.3
1672,31,41,Custer,Nebraska,NE,82,78.4,75.4,78.3,76.5,812.5,722.4,903.3,898.6,771.4,853.6,15.9,7.4,22.8,17.1,10.5,21.2,5.6,2.7,6.3,6,3.9,7.4
1673,31,43,Dakota,Nebraska,NE,38,77.4,75.9,80.1,76.5,954.1,715.5,932.9,898.6,907.7,1000.5,14.2,7.6,21.3,17.1,9.7,18.7,5.5,3.9,6.4,6,4.2,6.7
1674,31,45,Dawes,Nebraska,NE,84,78.3,75.9,78.8,76.5,838.8,702.9,929.2,898.6,782.7,894.8,10.2,9.7,19.1,17.1,5.9,14.4,4.8,3.1,6.4,6,3.5,6.1
1675,31,47,Dawson,Nebraska,NE,57,76.9,77.1,79.4,76.5,836.8,738.0,907.2,898.6,802.7,870.9,17.1,8.4,23.0,17.1,13.8,20.5,4.6,3.7,6.6,6,3.7,5.5
1676,31,49,Deuel,Nebraska,NE,79,76.4,76.4,78.4,76.5,862.9,708.4,893.7,898.6,758.9,967.0,-1111.1,5.1,28.8,17.1,-1111.1,-1111.1,5.2,2.6,6.1,6,2.8,7.6
1677,31,51,Dixon,Nebraska,NE,56,79.0,76.7,80.3,76.5,709.6,709.5,861.9,898.6,654.1,765.2,14.2,6.9,18.9,17.1,8.2,20.1,5.2,3.8,5.8,6,3.4,7.1
1678,31,53,Dodge,Nebraska,NE,26,78.3,76.0,79.0,76.5,812.3,734.7,941.3,898.6,776.3,848.3,15.3,11.2,21.7,17.1,12.5,18.1,5.0,4.6,7.4,6,4.2,5.8
1679,31,55,Douglas,Nebraska,NE,10,76.8,77.2,79.7,76.5,858.9,730.4,858.9,898.6,842.8,875.0,11.8,9.6,16.9,17.1,10.9,12.7,5.0,4.9,6.6,6,4.7,5.3
1680,31,57,Dundy,Nebraska,NE,79,77.5,76.4,78.4,76.5,792.0,708.4,893.7,898.6,702.9,881.0,-1111.1,5.1,28.8,17.1,-1111.1,-1111.1,3.1,2.6,6.1,6,1.5,4.8
1681,31,59,Fillmore,Nebraska,NE,54,79.2,77.0,79.3,76.5,823.5,727.2,920.4,898.6,768.4,878.5,9.4,8.5,19.6,17.1,3.8,14.9,4.5,3.1,6.7,6,2.6,6.4
1682,31,61,Franklin,Nebraska,NE,58,77.7,76.6,78.7,76.5,867.0,735.9,886.6,898.6,791.5,942.6,16.4,10.4,24.1,17.1,8.4,24.4,5.7,3.1,6.4,6,3.3,8.1
1683,31,63,Frontier,Nebraska,NE,82,77.7,75.4,78.3,76.5,735.1,722.4,903.3,898.6,651.0,819.2,16.1,7.4,22.8,17.1,7.9,24.3,4.9,2.7,6.3,6,3.2,6.7
1684,31,65,Furnas,Nebraska,NE,58,77.7,76.6,78.7,76.5,891.2,735.9,886.6,898.6,828.9,953.6,15.2,10.4,24.1,17.1,9.3,21.0,5.6,3.1,6.4,6,3.8,7.4
1685,31,67,Gage,Nebraska,NE,55,77.4,76.0,79.8,76.5,828.7,715.6,931.4,898.6,797.4,860.0,17.2,8.3,22.6,17.1,12.5,21.8,6.2,3.5,7.1,6,4.6,7.7
1686,31,69,Garden,Nebraska,NE,79,76.4,76.4,78.4,76.5,952.3,708.4,893.7,898.6,853.0,1051.5,-1111.1,5.1,28.8,17.1,-1111.1,-1111.1,-1111.1,2.6,6.1,6,-1111.1,-1111.1
1687,31,71,Garfield,Nebraska,NE,84,78.3,75.9,78.8,76.5,834.6,702.9,929.2,898.6,739.0,930.2,15.1,9.7,19.1,17.1,5.5,24.8,4.3,3.1,6.4,6,2.1,6.6
1688,31,73,Gosper,Nebraska,NE,79,76.9,76.4,78.4,76.5,780.1,708.4,893.7,898.6,685.2,875.1,13.9,5.1,28.8,17.1,4.3,23.6,3.9,2.6,6.1,6,2.1,5.7
1689,31,75,Grant,Nebraska,NE,79,78.4,76.4,78.4,76.5,774.4,708.4,893.7,898.6,579.8,1013.3,-1111.1,5.1,28.8,17.1,-1111.1,-1111.1,-1111.1,2.6,6.1,6,-1111.1,-1111.1
1690,31,77,Greeley,Nebraska,NE,82,78.3,75.4,78.3,76.5,732.5,722.4,903.3,898.6,652.2,812.7,-1111.1,7.4,22.8,17.1,-1111.1,-1111.1,5.3,2.7,6.3,6,3.2,7.3
1691,31,79,Hall,Nebraska,NE,45,77.2,76.1,78.9,76.5,826.1,755.7,961.4,898.6,793.6,858.6,16.0,8.8,18.0,17.1,13.6,18.5,5.1,4.2,6.8,6,4.4,5.9
1692,31,81,Hamilton,Nebraska,NE,56,79.0,76.7,80.3,76.5,821.3,709.5,861.9,898.6,769.0,873.5,14.9,6.9,18.9,17.1,9.9,20.0,4.2,3.8,5.8,6,2.9,5.5
1693,31,83,Harlan,Nebraska,NE,58,77.7,76.6,78.7,76.5,754.7,735.9,886.6,898.6,683.9,825.5,-1111.1,10.4,24.1,17.1,-1111.1,-1111.1,7.7,3.1,6.4,6,4.8,10.6
1694,31,85,Hayes,Nebraska,NE,79,77.7,76.4,78.4,76.5,630.0,708.4,893.7,898.6,499.1,784.8,-1111.1,5.1,28.8,17.1,-1111.1,-1111.1,-1111.1,2.6,6.1,6,-1111.1,-1111.1
1695,31,87,Hitchcock,Nebraska,NE,82,77.5,75.4,78.3,76.5,820.5,722.4,903.3,898.6,739.5,901.5,23.1,7.4,22.8,17.1,13.8,32.4,7.8,2.7,6.3,6,4.9,10.7
1696,31,89,Holt,Nebraska,NE,82,79.5,75.4,78.3,76.5,729.3,722.4,903.3,898.6,688.4,770.3,12.4,7.4,22.8,17.1,8.6,16.1,3.6,2.7,6.3,6,2.6,4.5
1697,31,91,Hooker,Nebraska,NE,84,78.4,75.9,78.8,76.5,783.7,702.9,929.2,898.6,633.6,933.7,-1111.1,9.7,19.1,17.1,-1111.1,-1111.1,-1111.1,3.1,6.4,6,-1111.1,-1111.1
1698,31,93,Howard,Nebraska,NE,56,78.3,76.7,80.3,76.5,764.0,709.5,861.9,898.6,705.5,822.4,15.0,6.9,18.9,17.1,9.4,20.6,5.1,3.8,5.8,6,3.2,6.9
1699,31,95,Jefferson,Nebraska,NE,59,78.7,76.1,79.2,76.5,758.8,735.6,929.3,898.6,712.1,805.5,12.8,11.4,21.0,17.1,7.9,17.7,5.5,4.0,7.3,6,4.0,7.1
1700,31,97,Johnson,Nebraska,NE,54,77.0,77.0,79.3,76.5,768.9,727.2,920.4,898.6,702.8,834.9,19.6,8.5,19.6,17.1,10.3,28.9,4.8,3.1,6.7,6,2.6,6.9
1701,31,99,Kearney,Nebraska,NE,56,76.9,76.7,80.3,76.5,814.4,709.5,861.9,898.6,754.4,874.4,16.6,6.9,18.9,17.1,10.6,22.6,4.0,3.8,5.8,6,2.5,5.5
1702,31,101,Keith,Nebraska,NE,56,77.5,76.7,80.3,76.5,848.9,709.5,861.9,898.6,794.9,902.9,19.9,6.9,18.9,17.1,14.2,25.6,5.8,3.8,5.8,6,4.2,7.4
1703,31,103,Keya Paha,Nebraska,NE,84,79.5,75.9,78.8,76.5,704.0,702.9,929.2,898.6,568.8,861.8,-1111.1,9.7,19.1,17.1,-1111.1,-1111.1,-1111.1,3.1,6.4,6,-1111.1,-1111.1
1704,31,105,Kimball,Nebraska,NE,79,76.4,76.4,78.4,76.5,842.5,708.4,893.7,898.6,766.7,918.3,12.8,5.1,28.8,17.1,6.8,18.8,5.3,2.6,6.1,6,3.6,7.1
1705,31,107,Knox,Nebraska,NE,61,79.0,75.2,77.8,76.5,795.3,790.9,973.6,898.6,750.2,840.4,13.3,13.3,26.2,17.1,8.8,17.7,5.0,4.9,8.0,6,3.5,6.4
1706,31,109,Lancaster,Nebraska,NE,11,79.0,76.2,79.5,76.5,759.1,691.3,923.4,898.6,738.3,780.0,9.5,8.2,15.9,17.1,8.5,10.6,4.6,4.5,6.3,6,4.2,4.9
